Time,Latitude,Longitude,counts,PM1,PM25,PM10,Temperature,Humidity,Pressure,Altitude,VOC
1712963753.75,0,0,60.5,0.0,0.0,1.0,24.0192578125,34.23249261671023,995.7403870524147,146.81014468159347,145122.0
1712963755.72,0,0,67.5,0.0,0.0,1.0,24.077265625,34.127353310661846,995.752460504511,146.70819662676354,145603.0
1712963757.75,0,0,58.0,0.0,0.0,1.0,24.1368359375,34.01950632313951,995.7577680765801,146.66337986275946,145002.0
1712963759.72,0,0,49.5,0.0,0.0,1.0,24.19474609375,33.91156641870538,995.7558927807731,146.6792147598445,144823.0
1712963761.75,0,0,49.5,0.0,0.0,1.0,24.25451171875,33.821279731150184,995.7467841459548,146.7561275736311,145601.0
1712963763.72,0,0,40.5,0.0,0.0,1.0,24.3098828125,33.72482020481843,995.73175360508,146.88304617808512,145962.5
1712963765.75,0,0,41.5,0.0,0.0,1.0,24.36759765625,33.62282332711115,995.7194270759994,146.9871328447303,146326.5
1712963767.72,0,0,40.5,0.0,0.0,1.0,24.41818359375,33.523116266391796,995.7070381966521,147.0917472362534,146023.0
1712963769.76,0,0,46.5,0.0,0.0,1.0,24.4684765625,33.42053704594504,995.7042839058943,147.1150051970199,145962.5
1712963771.7,0,0,46.5,0.0,0.0,1.0,24.520625,33.32976782577555,995.6998052838761,147.15282397685542,144947.5
1712963773.74,0,0,51.5,0.0,0.0,1.0,24.57013671875,33.24458446421146,995.6994891268353,147.1554937212306,142143.0
1712963775.72,0,0,60.5,0.0,0.0,1.0,24.61466796875,33.18791207755112,995.7125617057293,147.04510537729053,138725.0
1712963777.78,0,0,49.5,0.0,0.0,1.0,24.6575390625,33.14556523876422,995.7193763734872,146.98756098386585,137966.0
1712963779.7,0,0,49.5,0.0,0.0,1.0,24.69796875,33.1030008756925,995.7049392247279,147.1094715286398,137482.0
1712963781.75,0,0,53.5,0.0,0.0,1.0,24.73908203125,33.05472400887369,995.6989041850529,147.16043313722736,136271.0
1712963783.72,0,0,49.0,0.0,0.0,1.0,24.779902343750003,33.00932125843668,995.7006762002407,147.14546970145938,131986.5
1712963785.76,0,0,62.0,0.0,0.0,1.0,24.8159375,32.966378337648536,995.6986928992202,147.16221729684682,123798.0
1712963787.69,0,0,49.0,0.0,0.0,1.0,24.8159375,32.966378337648536,995.6986928992202,147.16221729684682,123798.0
1712963789.75,0,0,49.0,0.0,0.0,1.0,24.851875,32.952331840516464,995.7011469946293,147.1414941743181,117364.5
1712963791.72,0,0,52.0,0.0,0.0,1.0,24.8848828125,32.94090720208959,995.703645983901,147.1203919938282,109684.5
1712963793.74,0,0,55.5,0.0,0.0,1.0,24.91681640625,32.94961470595952,995.7063121260954,147.09787842190303,103239.0
1712963795.72,0,0,56.5,0.0,0.0,1.0,24.952656249999997,32.967354572204734,995.7297389724924,146.90005784141374,99780.0
1712963797.73,0,0,56.5,0.0,0.0,1.0,24.98810546875,32.97639000579467,995.7360118687232,146.8470889462672,98245.0
1712963799.72,0,0,56.5,0.0,0.0,1.0,25.0196484375,32.98796046676051,995.7334635760093,146.86860687958608,97028.5
1712963801.75,0,0,54.0,0.0,0.0,1.0,25.04865234375,33.00219229624129,995.7370842461321,146.83803370618045,98903.5
1712963803.72,0,0,50.0,0.0,0.0,1.0,25.075312500000003,33.00175071658425,995.735227893342,146.85370886341298,101410.5
1712963805.76,0,0,52.0,0.0,0.0,1.0,25.1012890625,33.01281583277748,995.7415013495083,146.8007355825112,101352.5
1712963807.72,0,0,52.0,0.0,0.0,1.0,25.1251171875,33.02079283078343,995.75179521987,146.71381441851116,104453.0
1712963809.72,0,0,50.5,0.0,0.0,1.0,25.1481640625,33.01134313491707,995.7581174796692,146.66042950927647,111635.5
1712963811.75,0,0,58.5,0.0,0.0,0.0,25.169550781250003,32.96992574607165,995.7591050892831,146.65209024524597,111306.5
1712963813.72,0,0,50.0,0.0,0.0,0.0,25.187519531249997,32.936877551785855,995.7639847762338,146.61088672238543,108671.0
